from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
76,76,,,246090924609094+1541545+0,246090924609094+1547824+0,1,
76,76,,,246092824609302+1541545+0,246092824609302+1547824+0,1,
76,76,,,246095924610015+1541552+0,246095924610015+1547830+0,1,
76,76,,,246089224608953+1542291+0,246089224608953+1547687+0,1,
76,76,,,246089924609013+1542293+0,246089924609013+1547689+0,1,
76,76,,,246092124609232+1542294+0,246092124609232+1547691+0,1,
76,76,,,246092824609302+1542295+0,246092824609302+1547692+0,1,
76,76,,,246092824609303+1542295+0,246092824609303+1547692+0,1,
76,76,,,246091524609153+1542297+0,246091524609153+1547694+0,1,
76,76,,,246089224608954+1542316+0,246089224608954+1547701+0,1,
76,76,,,246092824609302+1542319+0,246092824609302+1547706+0,1,
76,76,,,246092824609303+1542319+0,246092824609303+1547706+0,1,
76,76,,,246092824609304+1542319+0,246092824609304+1547706+0,1,
76,76,,,246094224609443+1542319+0,246094224609443+1547706+0,1,
76,76,,,246095524609584+1542324+0,246095524609584+1547713+0,1,
76,76,,,246090624609081+1541622+0,246090624609081+1547848+0,1,
76,76,,,246092124609232+1541627+0,246092124609232+1547852+0,1,
76,76,,,246092124609233+1541627+0,246092124609233+1547852+0,1,
76,76,,,246094124609411+1541627+0,246094124609411+1547852+0,1,
76,76,,,246094824610004+1541627+0,246094824610004+1547852+0,1,
76,76,,,246092824609304+1541629+0,246092824609304+1547854+0,1,
76,76,,,246092124609232+1542395+0,246092124609232+1547965+0,1,
76,76,,,246096224610004+1542395+0,246096224610004+1547965+0,1,
76,76,,,246095924610015+1542402+0,246095924610015+1547973+0,1,
76,76,,,246089224608951+1542474+0,246089224608951+1547975+0,1,
76,76,,,246089224608953+1542474+0,246089224608953+1547975+0,1,
76,76,,,246093424609371+1542476+0,246092724610001+1547978+0,1,
76,76,,,246096224610002+1542476+0,246092724610002+1547978+0,1,
76,76,,,246096224610004+1542476+0,246092724610004+1547978+0,1,
76,76,,,246092424609315+1542479+0,246092424609315+1547981+0,1,
76,76,,,246093824609385+1542480+0,246093824609385+1547982+0,1,
76,76,,,246090624609162+1541774+0,246090624609162+1547861+0,1,
76,76,,,246090624609164+1541774+0,246090624609164+1547861+0,1,
76,76,,,246095924610015+1541781+0,246095924610015+1547867+0,1,
76,76,,,246090624609164+1542545+0,246090924609094+1547988+0,1,
76,76,,,246092724610004+1542546+0,246092824609304+1547988+0,1,
76,76,,,246089024609956+1546269+0,246096024610026+1545914+0,1,
76,76,,,246089224609021+1542605+0,246089224608951+1547995+0,1,
76,76,,,246090624609161+1542606+0,246091324609141+1548002+0,1,
76,76,,,246092724610004+1542607+0,246095524609584+1548007+0,1,
76,76,,,246089924609012+1542633+0,246089924609012+1548012+0,1,
76,76,,,246092724609271+1542634+0,246092724609271+1548014+0,1,
76,76,,,246093424609372+1542634+0,246093424609372+1548014+0,1,
76,76,,,246093424609374+1542634+0,246093424609374+1548014+0,1,
76,76,,,246095524609583+1542640+0,246095524609583+1548021+0,1,
76,76,,,246089124609057+1546270+0,246089824609057+1545913+0,1,
76,76,,,246089024609046+1546296+0,246089024608906+1545943+0,1,
76,76,,,246092624609967+1546304+0,246092624609267+1545952+0,1,
76,76,,,246089124609057+1546312+0,246089824609057+1545966+0,1,
76,76,,,246091224609127+1546313+0,246091224609127+1545968+0,1,
76,76,,,246095424609967+1546316+0,246093324609967+1545972+0,1,
76,76,,,246089024609956+1546331+0,246096024609956+1549814+0,1,
76,76,,,246089224608953+1542685+0,246089224608953+1548023+0,1,
76,76,,,246089924609012+1542686+0,246089924609022+1548024+0,1,
76,76,,,246092124609232+1542687+0,246092124609232+1548025+0,1,
76,76,,,246096224610001+1542687+0,246092724610001+1548025+0,1,
76,76,,,246092824609302+1542688+0,246092724610002+1548025+0,1,
76,76,,,246092424609315+1542690+0,246093124609315+1548027+0,1,
76,76,,,246094524609525+1542692+0,246095224609525+1548027+0,1,
76,76,,,246095524609581+1542693+0,246092724610001+1548025+0,1,
76,76,,,246095924610015+1542694+0,246095924610015+1548029+0,1,
76,76,,,246089124609057+1546351+0,246089824609057+1545995+0,1,
76,76,,,246092624609967+1546355+0,246093324609967+1546001+0,1,
76,76,,,246089024609956+1546370+0,246089724609046+1546010+0,1,
76,76,,,246089124609057+1546371+0,246089824609057+1546011+0,1,
76,76,,,246089024609956+1546389+0,246096024610026+1546036+0,1,
76,76,,,246100224610026+1546394+0,246096024610026+1546036+0,1,
76,76,,,246091224609127+1546404+0,246091224609127+1546054+0,1,
76,76,,,246089024609956+1546416+0,246093224609536+1546078+0,1,
76,76,,,246089224608952+1542743+0,246089224608952+1548031+0,1,
76,76,,,246090624609081+1542746+0,246090624609081+1548035+0,1,
76,76,,,246090624609082+1542746+0,246090624609082+1548035+0,1,
76,76,,,246092124609232+1542746+0,246092124609232+1548035+0,1,
76,76,,,246096224610003+1542746+0,246096224610003+1548035+0,1,
76,76,,,246096224610004+1542746+0,246096224610004+1548035+0,1,
76,76,,,246095524609583+1542754+0,246095524609583+1548042+0,1,
76,76,,,246089224608953+1542784+0,246089224608953+1548044+0,1,
76,76,,,246094124609411+1542786+0,246094124609411+1548047+0,1,
76,76,,,246096224610001+1542786+0,246096224610001+1548047+0,1,
76,76,,,246092824609303+1542787+0,246092824609303+1548048+0,1,
76,76,,,246092824609304+1542787+0,246092824609304+1548048+0,1,
76,76,,,246092424609245+1542789+0,246092424609245+1548050+0,1,
76,76,,,246095524609581+1542792+0,246095524609581+1548053+0,1,
76,76,,,246092624609967+1546420+0,246092624609267+1546075+0,1,
76,76,,,246089024609956+1546439+0,246093224609536+1546092+0,1,
76,76,,,246089824608987+1546460+0,246089824608987+1546104+0,1,
76,76,,,246092024609201+1546463+0,246092024609201+1546109+0,1,
76,76,,,246093324609477+1546464+0,246093324609967+1546111+0,1,
76,76,,,246089024609956+1546501+0,246089724609046+1546136+0,1,
76,76,,,246089124609057+1546502+0,246089824609057+1546137+0,1,
76,76,,,246089024608906+1549863+0,246089024608906+1549828+0,1,
76,76,,,246093224609956+1549895+0,246093224609536+1548078+0,1,
76,76,,,246093424609374+1542847+0,246093424609374+1548060+0,1,
76,76,,,246094824609514+1542847+0,246094824609514+1548060+0,1,
76,76,,,246094224609443+1542848+0,246094224609443+1548061+0,1,
76,76,,,246094224609444+1542848+0,246094224609444+1548061+0,1,
76,76,,,246092424609315+1542852+0,246092424609245+1548065+0,1,
76,76,,,246089124609057+1546556+0,246089124608917+1546199+0,1,
76,76,,,246089124609057+1546589+0,246089824609057+1548084+0,1,
76,76,,,246090224609024+1541248+1,246090224609024+1540008+1,1,
76,76,,,246090624609162+1541250+1,246091324609142+1540011+1,1,
76,76,,,246092124609232+1541253+1,246092124609232+1540010+1,1,
76,76,,,246092124609234+1541253+1,246092124609234+1540010+1,1,
76,76,,,246092724610004+1541253+1,246093424609374+1540010+1,1,
76,76,,,246092724610001+1541253+1,246095524609581+1540013+1,1,
76,76,,,246089924609012+1542075+0,246089924609012+1547886+0,1,
76,76,,,246090624609082+1542076+0,246090624609082+1547888+0,1,
76,76,,,246093424609373+1542081+0,246093424609373+1547893+0,1,
76,76,,,246094824609513+1542081+0,246094824609513+1547893+0,1,
76,76,,,246093824609385+1542084+0,246093824609385+1547897+0,1,
76,76,,,246094124609411+1540710+0,246094124609411+1547677+0,1,
76,76,,,246096224610001+1540710+0,246096224610001+1547677+0,1,
76,76,,,246096224610004+1540710+0,246096224610004+1547677+0,1,
76,76,,,246092824609302+1540712+0,246092824609302+1547678+0,1,
76,76,,,246092824609304+1540712+0,246092824609304+1547678+0,1,
76,76,,,246089924609012+1540728+0,246089924609022+1547740+1,1,
76,76,,,246092124609233+1540729+0,246092124609233+1547741+1,1,
76,76,,,246094824609511+1540729+0,246092724610001+1547741+1,1,
76,76,,,246096224610003+1540729+0,246092724610003+1547741+1,1,
76,76,,,246093824609385+1540734+0,246093824609385+1547744+1,1,
76,76,,,246089224608951+1540744+1,246089224608951+1547578+1,1,
76,76,,,246089224608952+1540744+1,246089224608952+1547578+1,1,
76,76,,,246090624609083+1540747+1,246090624609163+1547581+1,1,
76,76,,,246092124609234+1540747+1,246092124609234+1547581+1,1,
76,76,,,246093424609373+1540747+1,246092724610003+1547581+1,1,
76,76,,,246091324609152+1540748+1,246090624609162+1547581+1,1,
76,76,,,246092824609302+1540748+1,246092724610002+1547581+1,1,
76,76,,,246094224609442+1540748+1,246092724610002+1547581+1,1,
76,76,,,246094524609455+1540749+1,246094524609525+1547584+1,1,
76,76,,,246095224609525+1540751+1,246094524609525+1547584+1,1,
76,76,,,246095524609582+1540753+1,246092724610002+1547581+1,1,
76,76,,,246089224608952+1540781+1,246089224608952+1547610+1,1,
76,76,,,246089924609011+1540783+1,246089924609021+1547612+1,1,
76,76,,,246089924609012+1540783+1,246089924609022+1547612+1,1,
76,76,,,246090624609083+1540784+1,246090624609163+1547613+1,1,
76,76,,,246091624609164+1540784+1,246090624609164+1547613+1,1,
76,76,,,246094824609514+1540784+1,246092724610004+1547613+1,1,
76,76,,,246090624609083+1540784+1,246089224609163+1539719+1,1,
76,76,,,246094124609411+1540784+1,246092724610001+1539719+1,1,
76,76,,,246091324609153+1540785+1,246090624609163+1547613+1,1,
76,76,,,246092824609304+1540785+1,246092724610004+1547613+1,1,
76,76,,,246094224609444+1540785+1,246092724610004+1547613+1,1,
76,76,,,246091324609151+1540785+1,246089224609161+1539719+1,1,
76,76,,,246091324609153+1540785+1,246089224609163+1539719+1,1,
76,76,,,246094224609443+1540785+1,246092724610003+1539719+1,1,
76,76,,,246091724609175+1540787+1,246091724609175+1539720+1,1,
76,76,,,246089924609012+1542205+0,246089924609012+1547917+0,1,
76,76,,,246090624609081+1542206+0,246090624609081+1547919+0,1,
76,76,,,246090624609083+1542206+0,246090624609083+1547919+0,1,
76,76,,,246090924609094+1542207+0,246090924609094+1547920+0,1,
76,76,,,246092124609232+1542211+0,246092124609232+1547924+0,1,
76,76,,,246094824609511+1542211+0,246094824609511+1547924+0,1,
76,76,,,246096224610001+1542211+0,246096224610001+1547924+0,1,
76,76,,,246096224610004+1542211+0,246096224610004+1547924+0,1,
76,76,,,246092424609315+1542212+0,246093124609315+1547927+0,1,
76,76,,,246089624608965+1542231+0,246089624608965+1547933+0,1,
76,76,,,246091324609141+1542234+0,246091324609141+1547938+0,1,
76,76,,,246091324609142+1542234+0,246091324609142+1547938+0,1,
76,76,,,246092124609232+1542238+0,246092124609232+1547937+0,1,
76,76,,,246094124609411+1542238+0,246094124609411+1547937+0,1,
76,76,,,246094824609514+1542238+0,246094824609514+1547937+0,1,
76,76,,,246093124609315+1542241+0,246093124609315+1547943+0,1,
76,76,,,246089224608951+1542255+0,246089224608951+1547948+0,1,
76,76,,,246090924609094+1542259+0,246090624609094+1547951+0,1,
76,76,,,246091024609105+1542260+0,246091024609105+1547952+0,1,
76,76,,,246094824609514+1542263+0,246092724610004+1547955+0,1,
76,76,,,246096224610004+1542263+0,246092724610004+1547955+0,1,
76,76,,,246094224609444+1542265+0,246092724610004+1547955+0,1,
76,76,,,246093824609385+1542267+0,246093824609385+1547958+0,1,
76,76,,,246095524609582+1542268+0,246092724610002+1547955+0,1,
76,76,,,246094524609525+1540885+1,246094524609525+1539293+1,1,
76,76,,,246092424609315+1540888+1,246092424609315+1539293+1,1,
76,76,,,246089924609011+1541509+0,246089924609011+1547807+0,1,
76,76,,,246093424609374+1541510+0,246093424609374+1547809+0,1,
76,76,,,246094824609512+1541510+0,246094824609512+1547809+0,1,
76,76,,,246090924609094+1541511+0,246090924609094+1547810+0,1,
76,76,,,246091324609142+1541511+0,246091324609142+1547810+0,1,
76,76,,,246092824609303+1541511+0,246092824609303+1547810+0,1,
76,76,,,246089224608953+1541542+0,246089224608953+1547819+0,1,
76,76,,,246089924609013+1541543+0,246089924609013+1547821+0,1,
76,76,,,246091624609164+1541544+0,246091624609164+1547823+0,1,
76,76,,,246092124609232+1541544+0,246092124609232+1547823+0,1,
76,76,,,246093424609373+1541544+0,246093424609373+1547823+0,1,
76,76,,,246094824610001+1541544+0,246094824610001+1547823+0,1,
76,76,,,246091324609141+1541545+0,246091324609141+1547824+0,1,
76,76,,,246089224608951+1542291+0,246089224608951+1547687+0,1,
76,76,,,246090624609081+1542294+0,246090624609081+1547691+0,1,
76,76,,,246094824609512+1542294+0,246094824609512+1547691+0,1,
76,76,,,246096224610001+1542294+0,246096224610001+1547691+0,1,
76,76,,,246091724609175+1542298+0,246091724609175+1547695+0,1,
76,76,,,246093824609385+1542301+0,246093824609385+1547697+0,1,
76,76,,,246095524609582+1542302+0,246095524609582+1547698+0,1,
76,76,,,246095524609584+1542302+0,246095524609584+1547698+0,1,
76,76,,,246089924609011+1542317+0,246089924609011+1547703+0,1,
76,76,,,246091624609164+1542318+0,246091624609164+1547705+0,1,
76,76,,,246094824609513+1542318+0,246094824609513+1547705+0,1,
76,76,,,246091324609141+1542319+0,246091324609141+1547706+0,1,
76,76,,,246094224609444+1542319+0,246094224609444+1547706+0,1,
76,76,,,246094524609525+1542323+0,246094524609455+1547710+0,1,
76,76,,,246089224609023+1541586+0,246089924609023+1547834+0,1,
76,76,,,246089224609024+1541586+0,246089924609024+1547834+0,1,
76,76,,,246089924609012+1541621+0,246089924609012+1547845+0,1,
76,76,,,246094824610001+1541627+0,246094824610001+1547852+0,1,
76,76,,,246089224608952+1542393+0,246089224608952+1547961+0,1,
76,76,,,246090624609081+1542395+0,246090624609081+1547965+0,1,
76,76,,,246090624609082+1542395+0,246090624609082+1547965+0,1,
76,76,,,246093424609374+1542395+0,246093424609374+1547965+0,1,
76,76,,,246094124609411+1542395+0,246094124609411+1547965+0,1,
76,76,,,246091524609153+1542397+0,246091524609153+1547968+0,1,
76,76,,,246091624609164+1542476+0,246090624609164+1547978+0,1,
76,76,,,246094824609512+1542476+0,246092724610002+1547978+0,1,
76,76,,,246092824609304+1542477+0,246092724610004+1547978+0,1,
76,76,,,246091524609153+1542478+0,246090624609163+1547978+0,1,
76,76,,,246095524609581+1542482+0,246092724610001+1547978+0,1,
76,76,,,246089224609022+1541772+0,246089224608952+1547858+0,1,
76,76,,,246089224609024+1541772+0,246089224608954+1547858+0,1,
76,76,,,246089224609023+1541772+0,246089924609023+1547860+0,1,
76,76,,,246089624608965+1541773+0,246089624608965+1547859+0,1,
76,76,,,246090624609163+1541774+0,246090624609163+1547861+0,1,
76,76,,,246092724610004+1541777+0,246092724610004+1547864+0,1,
76,76,,,246089224609022+1542544+0,246089924609012+1547985+0,1,
76,76,,,246089224609024+1542544+0,246090224609024+1547986+0,1,
76,76,,,246090624609161+1542545+0,246091324609141+1547988+0,1,
76,76,,,246092124609232+1542546+0,246092124609232+1547987+0,1,
76,76,,,246092724610001+1542546+0,246092724609271+1547987+0,1,
76,76,,,246092724610004+1542546+0,246094224609444+1547988+0,1,
76,76,,,246092724610001+1542546+0,246096224610001+1547987+0,1,
76,76,,,246089024609956+1546269+0,246091124609256+1545914+0,1,
76,76,,,246092724610002+1542607+0,246092824609302+1548002+0,1,
76,76,,,246092724610001+1542607+0,246093424609371+1547999+0,1,
76,76,,,246092724610002+1542607+0,246094824609512+1547999+0,1,
76,76,,,246092724610002+1542607+0,246095524609582+1548007+0,1,
76,76,,,246092724610003+1542607+0,246095524609583+1548007+0,1,
76,76,,,246092724610001+1542607+0,246096224610001+1547999+0,1,
76,76,,,246089224608953+1542632+0,246089224608953+1548010+0,1,
76,76,,,246089224608954+1542632+0,246089224608954+1548010+0,1,
76,76,,,246089924609013+1542633+0,246089924609013+1548012+0,1,
76,76,,,246090624609083+1542634+0,246090624609083+1548014+0,1,
76,76,,,246094824609513+1542634+0,246094824609513+1548014+0,1,
76,76,,,246092424609245+1542637+0,246092424609245+1548016+0,1,
76,76,,,246095924610015+1542641+0,246095924610015+1548022+0,1,
76,76,,,246089024609956+1546284+0,246089024608906+1545924+0,1,
76,76,,,246089024609956+1546284+0,246089724609046+1545926+0,1,
76,76,,,246091224609127+1546286+0,246091224609127+1545929+0,1,
76,76,,,246089024609956+1546311+0,246089724609046+1545965+0,1,
76,76,,,246091924609207+1546314+0,246091924609197+1545969+0,1,
76,76,,,246089024609956+1546331+0,246089724609046+1549805+0,1,
76,76,,,246089024609956+1546331+0,246091824609186+1549808+0,1,
76,76,,,246089024609956+1546331+0,246094624609466+1549813+0,1,
76,76,,,246091924609197+1546334+0,246091924609197+1549809+0,1,
76,76,,,246089924609013+1542686+0,246089924609023+1548024+0,1,
76,76,,,246090624609082+1542687+0,246090624609162+1548025+0,1,
76,76,,,246092724609271+1542687+0,246092724610001+1548025+0,1,
76,76,,,246093424609372+1542687+0,246092724610002+1548025+0,1,
76,76,,,246094824609514+1542687+0,246092724610004+1548025+0,1,
76,76,,,246090924609094+1542688+0,246090624609164+1548025+0,1,
76,76,,,246091524609153+1542689+0,246090624609163+1548025+0,1,
76,76,,,246092424609315+1542690+0,246092424609245+1548026+0,1,
76,76,,,246095524609582+1542693+0,246092724610002+1548025+0,1,
76,76,,,246095524609583+1542693+0,246092724610003+1548025+0,1,
76,76,,,246089024609956+1546370+0,246095324609536+1546017+0,1,
76,76,,,246091924609207+1546373+0,246091924609197+1546015+0,1,
76,76,,,246092624609967+1546374+0,246092624609267+1546013+0,1,
76,76,,,246089024609956+1546389+0,246089724609046+1546033+0,1,
76,76,,,246089024609956+1546389+0,246091124609256+1546036+0,1,
76,76,,,246091224609127+1546391+0,246091224609127+1546037+0,1,
76,76,,,246091924609197+1546405+0,246091924609197+1546056+0,1,
76,76,,,246089024609956+1549856+0,246089024608906+1549816+0,1,
76,76,,,246089024609956+1549856+0,246091124609256+1549820+0,1,
76,76,,,246089024609956+1549856+0,246096024610026+1549827+0,1,
76,76,,,246089224608953+1542743+0,246089224608953+1548031+0,1,
76,76,,,246089224608954+1542743+0,246089224608954+1548031+0,1,
76,76,,,246092724609271+1542746+0,246092724609271+1548035+0,1,
76,76,,,246093424609373+1542746+0,246093424609373+1548035+0,1,
76,76,,,246093424609374+1542746+0,246093424609374+1548035+0,1,
76,76,,,246094124609411+1542746+0,246094124609411+1548035+0,1,
76,76,,,246094824609511+1542746+0,246094824609511+1548035+0,1,
76,76,,,246094824609513+1542746+0,246094824609513+1548035+0,1,
76,76,,,246095524609581+1542754+0,246095524609581+1548042+0,1,
76,76,,,246095524609582+1542754+0,246095524609582+1548042+0,1,
